,hiv4_pw,lm_pw,hiv4_tw,lm_tw
1002047-NTAP-2020-12-03.txt,0.028230900203218567,0.039270610204866316,111.15334964962365,383.5449550985921
1002047-NTAP-2021-03-01.txt,0.028670532762451878,0.039510053655628534,112.12420341488969,386.10649726887425
1002047-NTAP-2021-09-02.txt,0.029975541778055826,0.03998634889938003,113.71723292906161,387.72967558344175
1002047-NTAP-2021-12-02.txt,0.02958676783667233,0.03908510289862995,114.20321984687924,388.69535369582724
1002047-NTAP-2022-03-02.txt,0.029193624743569544,0.03797801272947248,114.99915103833708,388.08119912760645
1002047-NTAP-2022-08-30.txt,0.018516861973342874,0.01681724662313266,7.05109703600814,23.545434853688093
1002047-NTAP-2022-12-01.txt,0.020351599619892292,0.017025657269559697,11.23941702180291,29.67620495587554
1002910-AEE-2018-05-09.txt,0.02279469164715066,0.013322924798334631,16.221387263414325,36.81852639033705
1002910-AEE-2018-08-08.txt,0.023325978295132145,0.012653667762417239,17.48158375287994,273.0965793796547
1002910-AEE-2018-11-02.txt,0.023513433215907608,0.012775349093841525,22.76752264216002,280.8389775446973
1002910-AEE-2019-05-10.txt,0.02150479388982181,0.014842099561237226,16.675489699300865,38.81892128207248
1002910-AEE-2019-08-02.txt,0.018445587526121198,0.01229705835074748,15.864428623400947,76.66662694023188
1002910-AEE-2019-11-08.txt,0.017555071047289688,0.012780993910232326,16.865885047728067,88.34611946230667
1002910-AEE-2020-05-11.txt,0.017757357506519317,0.016722546463015856,53.546206582232195,75.9657859329405
1002910-AEE-2020-08-07.txt,0.017688679245283025,0.01577240566037738,53.6238194119144,82.77368854099834
1002910-AEE-2020-11-05.txt,0.016963732709379942,0.016137912050099783,54.30736836504102,84.73316544731011
1002910-AEE-2021-05-10.txt,0.0168669336893636,0.013395638629283483,15.49174047151517,44.18372125852443
1002910-AEE-2021-08-06.txt,0.016566728167281667,0.012722939729397288,16.896072578895694,47.60312042715959
1002910-AEE-2021-11-04.txt,0.015853491868252013,0.013188465217985515,17.141826873587135,92.52826368098675
1002910-AEE-2022-05-06.txt,0.01616763952462938,0.01377398899760633,19.01789425169829,72.57134259046471
1002910-AEE-2022-08-08.txt,0.016629750729529234,0.01364131772316564,22.22372242812556,91.57546900069207
1002910-AEE-2022-11-04.txt,0.01656796859405149,0.013473950362632239,22.558945446301355,86.45202203089647
100493-TSN-2018-02-08.txt,0.02502435004120775,0.02764666217127443,204.41522576342197,159.1773396194531
100493-TSN-2018-05-07.txt,0.025923295454545463,0.026917613636363642,203.78866583585034,134.82044739903654
100493-TSN-2018-08-06.txt,0.026461538461538446,0.02598290598290596,274.18508908210725,199.03794935224022
100493-TSN-2019-02-07.txt,0.024219433907207488,0.023635833090166352,35.9753510413487,121.0653211135913
100493-TSN-2019-05-06.txt,0.025130041207863253,0.02519759508207793,72.18030009699228,141.95105366722458
100493-TSN-2019-08-05.txt,0.02514890800794177,0.02713434811383191,80.48803373631696,147.0030981869089
100493-TSN-2020-02-06.txt,0.02896409043889464,0.03472735333234816,127.40683483988045,189.17410450947165
100493-TSN-2020-05-04.txt,0.02849318261274914,0.036534203472788775,170.9758634388615,248.17062202929756
100493-TSN-2020-08-03.txt,0.029917642444954914,0.03675275925822176,170.10733871209263,274.44695288448503
100493-TSN-2021-02-11.txt,0.030506721820062067,0.04269463731718126,138.43928435817622,427.99718064104457
100493-TSN-2021-05-10.txt,0.03125000000000001,0.042717274678111566,144.9006976010607,436.35929784644026
100493-TSN-2021-08-09.txt,0.029389017788089736,0.042278937870585266,142.73850374522547,478.43322002513105
100493-TSN-2022-02-07.txt,0.029981154702758247,0.03914682199760149,69.6380519261573,199.46065756256823
100493-TSN-2022-05-09.txt,0.03131699846860642,0.03950995405819292,82.60080237475313,256.59127597659824
100493-TSN-2022-08-08.txt,0.030947491933118236,0.03850102669404519,82.72263779811665,261.1255276487688
1004980-PCG-2018-05-03.txt,0.030161449410787564,0.03633909567564762,178.0164463002324,321.82977237985943
1004980-PCG-2018-07-26.txt,0.03488322262695522,0.0422541247053782,203.71636531635914,375.15027468148344
1004980-PCG-2018-11-05.txt,0.03329312424607965,0.042460796139927655,194.18033495323078,430.8208341171552
1004980-PCG-2019-05-02.txt,0.03975271119707126,0.046832907370311684,245.81463270366953,1047.8510390749204
1004980-PCG-2019-08-09.txt,0.038015550593236254,0.04753961634695575,287.0443314861583,1545.64829597194
1004980-PCG-2019-11-07.txt,0.03492200449581066,0.047069775890647286,324.1837073088086,1415.154488963743
1004980-PCG-2020-05-01.txt,0.036046169090276144,0.04606196941699477,421.950419040896,825.0309087245871
1004980-PCG-2020-07-30.txt,0.030846582416089136,0.03603297549485895,362.3988346079905,749.2195196180392
1004980-PCG-2020-10-29.txt,0.03146264232298055,0.0353477509039054,390.046221323912,721.6113668174506
1004980-PCG-2021-04-29.txt,0.036021756021756,0.042703962703962574,324.36208484724983,1192.7391255990365
1004980-PCG-2021-07-29.txt,0.03745193111519817,0.04257927882739801,321.9359667126349,1209.2513238382292
1004980-PCG-2021-11-01.txt,0.041345107664279734,0.0435717719693327,427.05291024975196,1363.1833273540124
1004980-PCG-2022-04-28.txt,0.03717578222555212,0.038495843590566965,241.34189192174875,514.5831648414985
1004980-PCG-2022-07-28.txt,0.035188242530186785,0.0378751092551228,230.70798460574312,731.2275268382272
1004980-PCG-2022-10-27.txt,0.036039453717754175,0.039015991595657766,250.55779811223232,793.746579828719
100517-UAL-2018-04-18.txt,0.018895542248835665,0.009181636726546908,9.777534435793816,100.65848972753241
100517-UAL-2018-07-18.txt,0.019598693420438636,0.009449370041997198,9.739120645717081,102.27582844650668
100517-UAL-2018-10-17.txt,0.01909662664379646,0.009834190966266436,9.76817776587194,102.2873122861309
100517-UAL-2019-04-17.txt,0.01725740076994558,0.009026948095048455,11.98926523319142,16.80756536051491
100517-UAL-2019-07-17.txt,0.01726287522777404,0.011988107797065307,16.73566021468584,25.440545091879542
100517-UAL-2019-10-16.txt,0.01716009805770319,0.013011502922873841,16.736614772680547,26.410003830453796
100517-UAL-2020-05-04.txt,0.02076547231270359,0.024633550488599356,35.756778489659006,106.62425426639501
100517-UAL-2020-07-22.txt,0.022241416540703936,0.026830058302742366,41.82612399214231,214.88626679726576
100517-UAL-2020-10-15.txt,0.022113556098886177,0.02749252920402065,37.774259094780916,271.15919110540403
100517-UAL-2021-04-22.txt,0.019539284245166603,0.019847799259563974,16.39740021339701,26.08388833724192
100517-UAL-2021-07-22.txt,0.03202538949798036,0.03793998845931919,177.7879805906607,349.69461051684874
100517-UAL-2021-10-20.txt,0.02107034129145971,0.02002884153180581,18.435448530809932,29.189216692140658
100517-UAL-2022-04-21.txt,0.02317104920593596,0.02147878156730019,16.402179010091057,62.90600498250734
100517-UAL-2022-07-21.txt,0.024436486201811665,0.022751211291341895,13.307041291727812,30.593207047560806
100517-UAL-2022-10-19.txt,0.023046598605074284,0.02122713029414737,16.683179414665183,33.689556579466036
100885-UNP-2018-04-26.txt,0.025761932144910866,0.02035652673950545,27.18407687072324,28.9417048573047
100885-UNP-2018-07-19.txt,0.02608876416172956,0.01964452759588403,29.486051217249294,33.525061369144574
100885-UNP-2018-10-25.txt,0.02620524104820964,0.019803960792158435,28.76905031284877,120.54192184730199
100885-UNP-2019-04-18.txt,0.027209379493418867,0.022895697378608547,29.535756463726646,47.708466813942806
100885-UNP-2019-07-18.txt,0.02651209677419354,0.021875,25.137087757944386,44.48460777820546
100885-UNP-2019-10-17.txt,0.02693437806072477,0.023212536728697348,25.949917999985253,48.49483021744862
100885-UNP-2020-04-23.txt,0.024425287356321834,0.02144909688013135,44.46310689102932,59.43925244366692
100885-UNP-2020-07-23.txt,0.026991317478293687,0.023499433748584347,80.76703781553955,111.30015148601449
100885-UNP-2020-10-22.txt,0.026915113871635615,0.02098626011669492,59.36194668119143,107.99128469639702
100885-UNP-2021-04-22.txt,0.027488035341759726,0.022579457602159774,25.15547053788687,29.561680046702772
100885-UNP-2021-07-22.txt,0.023065886767464953,0.02041717249751682,24.501167348723957,32.73036902045913
100885-UNP-2021-10-21.txt,0.02550091074681238,0.023572270438229924,29.611911763042695,392.53231440499843
100885-UNP-2022-04-21.txt,0.02257278440425805,0.01692958830319354,42.134179798389106,16.862721658145592
100885-UNP-2022-07-21.txt,0.024356775300171527,0.01909662664379647,51.13613157640995,50.67968815745095
100885-UNP-2022-10-20.txt,0.023033042729523202,0.01732859756753849,44.53525551597303,32.96844636961165
1012100-SEE-2018-05-07.txt,0.024908576554198585,0.02339060235975988,12.044074470891427,34.90503884815177
1012100-SEE-2018-08-06.txt,0.02555248618784531,0.024296835760924167,12.883965766900403,37.830557489648285
1012100-SEE-2018-11-02.txt,0.025183944487647308,0.024645570377460076,13.487738044515186,39.505968623002786
1012100-SEE-2019-05-01.txt,0.026766668960297245,0.02490882818413265,16.146301063649677,24.13026471392222
1012100-SEE-2019-08-02.txt,0.02449633699633698,0.024668040293040275,17.362997941758433,85.65472885202362
1012100-SEE-2019-11-08.txt,0.025389221556886235,0.03137724550898205,28.779849336738526,200.91175659346388
1012100-SEE-2020-05-05.txt,0.02225079666797116,0.026164253368368105,29.359630994787445,119.9688919132924
1012100-SEE-2020-08-06.txt,0.022341144074401232,0.02582220605808702,28.53936123667998,112.25794427545053
1012100-SEE-2020-10-28.txt,0.023291925465838505,0.025896613905029054,33.070110472936534,113.52734596076995
1012100-SEE-2021-05-04.txt,0.021291115053910206,0.02074518902688686,33.94177848556084,64.3146206497393
1012100-SEE-2021-08-03.txt,0.022539721640596123,0.023155561029683448,31.02687895189046,68.1575706049637
1012100-SEE-2021-11-02.txt,0.021833810888252154,0.020573065902578798,32.13110151977852,78.0521002958345
1012100-SEE-2022-05-05.txt,0.022646310432569986,0.02302798982188297,274.94998677416754,306.976839074603
1012100-SEE-2022-08-03.txt,0.023978736927254853,0.026578840931415007,280.00730063265684,319.58601600593846
1012100-SEE-2022-11-01.txt,0.022934232715008416,0.024676784710511497,279.1076141498312,330.63949080961004
1013237-FDS-2018-01-09.txt,0.015778186274509803,0.01302083333333333,11.111906002861318,96.16396637112942
1013237-FDS-2018-04-09.txt,0.016535011380372198,0.014125050207524427,11.549489600279482,98.65187764249207
1013237-FDS-2018-07-10.txt,0.016548309336113107,0.01589680109453385,12.919149585415358,108.81221045790174
1013237-FDS-2019-01-09.txt,0.016940298507462682,0.012910447761194025,11.756796470236031,94.38688901618804
1013237-FDS-2019-04-09.txt,0.019288025889967645,0.0133980582524272,18.04628226254467,794.1377738968184
1013237-FDS-2019-07-10.txt,0.019563386668394123,0.014899267992485577,11.802315690597158,97.67248917388079
1013237-FDS-2020-01-09.txt,0.016846084312597577,0.012572931218670383,240.93708015871644,95.0837484579388
1013237-FDS-2020-04-09.txt,0.018061580032709957,0.01415060797838298,16.188780003106856,101.1200872621377
1013237-FDS-2020-07-09.txt,0.021451717433570962,0.014581983149708348,16.76379928759493,101.64538680726386
1013237-FDS-2021-01-06.txt,0.015061903635359995,0.01214415266934785,10.77401516832114,20.193572780581242
1013237-FDS-2021-04-05.txt,0.014996591683708248,0.011520109066121336,10.720520366924909,63.244906315646645
1013237-FDS-2021-07-02.txt,0.017047970479704796,0.01261992619926199,10.903449594001554,22.27124051702189
1013237-FDS-2022-01-03.txt,0.013973368403748144,0.010521124445175075,7.74661177370164,30.92835176409999
1013237-FDS-2022-04-04.txt,0.016810758885686835,0.015429875120076838,12.531795146066662,58.372578853590646
1013237-FDS-2022-07-01.txt,0.017083218895907724,0.015984619609997263,17.834927736638793,61.94580243138501
1013462-ANSS-2018-05-03.txt,0.016825164594001456,0.010659421047131362,4.602187461738286,18.227678633721872
1013462-ANSS-2018-08-07.txt,0.018126070881053294,0.01064117594012084,5.922938406628072,18.414371646097305
1013462-ANSS-2018-11-08.txt,0.017500875043752192,0.01006300315015751,4.971702322854875,19.659876306866337
1013462-ANSS-2019-05-02.txt,0.01719608311440173,0.010389300214951042,694.6427897357676,27.882331252664933
1013462-ANSS-2019-08-06.txt,0.018659439174397992,0.01157093714166579,8.684377844789212,64.47786340554929
1013462-ANSS-2019-11-07.txt,0.016863406408094427,0.011903580993949009,8.889168806542363,65.26305585028447
1013462-ANSS-2020-05-06.txt,0.02466913710958179,0.020857596611964003,56.46288696924895,75.82933105859613
1013462-ANSS-2020-08-05.txt,0.02241770715096481,0.016836927733636025,156.88833112283265,31.797605913601597
1013462-ANSS-2020-11-04.txt,0.019529006318207937,0.013689450507371243,143.85523238122525,20.972334455538437
1013462-ANSS-2021-05-05.txt,0.018460424710424705,0.01206563706563706,186.6908659024591,69.33413637662625
1013462-ANSS-2021-08-04.txt,0.016640826873385008,0.010025839793281659,182.9335182156277,69.5120930830522
1013462-ANSS-2021-11-03.txt,0.018306848805873053,0.013660440479509326,190.95986591196342,73.77455224478314
1013462-ANSS-2022-05-04.txt,0.018608414239482205,0.01363846509477576,45.94855077430745,70.78399800014803
1013462-ANSS-2022-08-03.txt,0.01868696855843386,0.01305121613604905,46.41023722485857,70.13929920953711
1013462-ANSS-2022-11-02.txt,0.0198948948948949,0.015390390390390373,53.093738482485726,121.98789359586833
1013871-NRG-2018-05-03.txt,0.025963415187690093,0.037810358131723454,99.56219039308637,412.48281736340107
1013871-NRG-2018-08-02.txt,0.027473148671565886,0.0366685509704165,107.49259870206924,439.36761194372986
1013871-NRG-2018-11-08.txt,0.026324186343331234,0.03438098276962355,121.3642086819204,358.46161067613207
1013871-NRG-2019-05-02.txt,0.026043405676126855,0.029716193656093445,76.14679568812278,209.7500709440156
1013871-NRG-2019-08-07.txt,0.024969843184559738,0.026819461198230834,50.779651983821324,242.20177901222206
1013871-NRG-2019-11-07.txt,0.025907143137948636,0.028030034988402695,61.569813822668856,264.99905823543827
1013871-NRG-2020-05-07.txt,0.023006845437233005,0.02537444026969992,55.99910399446656,394.0708841125384
1013871-NRG-2020-08-06.txt,0.025288688382103363,0.027565084226646205,230.8696525633963,371.6613550553633
1013871-NRG-2020-11-05.txt,0.02479530356866984,0.02746021937277922,229.31118916150166,351.8498982725831
1013871-NRG-2021-05-06.txt,0.022309132973449382,0.02622011677867138,735.6937660152399,147.74898026335208
1013871-NRG-2021-08-05.txt,0.021186635415230495,0.023806241095638603,112.22872659281863,867.1720750640113
1013871-NRG-2021-11-04.txt,0.022315262430939235,0.023696477900552484,60.27023030262029,141.2556026540092
1013871-NRG-2022-05-06.txt,0.025565108466662875,0.024711040255081723,65.74900734531381,105.93462884892843
1013871-NRG-2022-08-04.txt,0.0249174840779136,0.02398772720933472,66.2999179158436,140.43659939423756
1013871-NRG-2022-11-07.txt,0.02509415982211736,0.024458864636747298,69.52039184936213,143.67442892204485
1014473-VRSN-2018-04-26.txt,0.03455360478147177,0.04221143070601414,139.3432392871517,207.2100530093786
1014473-VRSN-2018-07-26.txt,0.035513680014495355,0.04067765899619491,138.6152861915402,206.60189418213122
1014473-VRSN-2018-10-25.txt,0.034948371723590124,0.04139087459182766,138.7185141948064,208.7131431303032
1014473-VRSN-2019-04-25.txt,0.03525954946131246,0.04583741429970623,138.49819061228166,216.0173141733392
1014473-VRSN-2019-07-25.txt,0.035348312494124325,0.04465544796465178,138.67978750272496,216.17727660699825
1014473-VRSN-2019-10-24.txt,0.03519822156354206,0.04483141904409043,141.96430033314462,220.7416325661055
1014473-VRSN-2020-04-23.txt,0.03517730496453901,0.04709219858156029,143.22834813705668,208.6848925373546
1014473-VRSN-2020-07-23.txt,0.03389518283135306,0.04623745049276974,150.45783063341355,202.20786161875185
1014473-VRSN-2020-10-22.txt,0.033951729106628296,0.04592939481268023,152.09408614920306,208.37480800902327
1014473-VRSN-2021-04-22.txt,0.020038371349392455,0.012364101470901738,16.186371042939648,29.515777037632873
1014473-VRSN-2021-07-22.txt,0.02212975222243238,0.01626631359939475,17.149957633610434,56.385278439506976
1014473-VRSN-2021-10-28.txt,0.022341034943670044,0.013366431162879515,14.144986497643874,16.611978212316686
1014473-VRSN-2022-04-28.txt,0.017332328560663145,0.009545340366742023,5.299647874732769,8.032754233682292
1014473-VRSN-2022-07-28.txt,0.017894012388162413,0.011011699931176875,5.957988965156151,11.588183454013844
1014473-VRSN-2022-10-27.txt,0.016922382671480142,0.008799638989169674,2.360730886814416,7.880194142978753
101778-MRO-2018-05-03.txt,0.030446070332782647,0.027141845645503905,5.711488563522223,23.431522156157328
101778-MRO-2018-08-02.txt,0.03245640560427375,0.029533313174075183,6.569399246159579,8.849936768680593
101778-MRO-2018-11-08.txt,0.033350840336134446,0.02906162464985993,8.566135038435515,10.287226970144573
101778-MRO-2019-05-02.txt,0.0244092732946946,0.016384306732055282,12.176593274042414,12.412520369649522
101778-MRO-2019-08-08.txt,0.028233064898152548,0.018474656560871636,7.34870607165771,18.718496039833983
101778-MRO-2019-11-07.txt,0.027772910460837567,0.018661293148764677,8.552401436163292,20.293506521318754
101778-MRO-2020-05-07.txt,0.02911510866174483,0.028387230945201233,14.499757656079446,137.78447172018883
101778-MRO-2020-08-06.txt,0.03357509575421724,0.031211800179284526,29.629876424395118,172.36017164506688
101778-MRO-2020-11-05.txt,0.03151130380922886,0.028878909879219577,29.59926439374044,164.82229866167512
101778-MRO-2021-05-06.txt,0.0293278557571608,0.022937350222526538,8.93178153976036,14.770237913695704
101778-MRO-2021-08-05.txt,0.02991260473916568,0.028110640598252076,11.032343170129538,30.785460398222117
101778-MRO-2021-11-04.txt,0.02763474081702713,0.027463096464126334,9.975068162067016,37.09382973849856
101778-MRO-2022-05-05.txt,0.02595314653192468,0.027560863573725336,10.91968383085461,62.56766811481961
101778-MRO-2022-08-04.txt,0.027862016679302496,0.028620166793025013,10.470806530728428,62.70741284874883
101778-MRO-2022-11-03.txt,0.02404878467748863,0.0269689942454694,10.548024876121527,71.60412457651603
101829-RTX-2018-04-27.txt,0.020869565217391313,0.02117202268431004,18.421561418040188,85.5574896671503
101829-RTX-2018-07-27.txt,0.022586990436139175,0.021773044834836865,17.967533165957818,81.13716704190851
101829-RTX-2018-10-26.txt,0.022229529759947384,0.021506083525156202,18.64426048487939,85.33554243927856
101829-RTX-2019-04-26.txt,0.01856887576722867,0.01786962939942509,14.800874038486402,73.34963155076215
101829-RTX-2019-07-26.txt,0.01891239026689449,0.01938372709597598,25.93950066129156,93.61877708881907
101829-RTX-2019-10-25.txt,0.018417821434836,0.019411799099573183,26.41236556104251,80.48236033847941
101829-RTX-2020-05-07.txt,0.028698952988779013,0.04354899261669386,99.75676275792172,566.3665744991274
101829-RTX-2020-07-29.txt,0.025549514692638668,0.028351289149794852,50.69620212263459,425.6823116589427
101829-RTX-2020-10-27.txt,0.025966164335552933,0.02924777774237743,64.9981609853286,132.56845357933122
101829-RTX-2021-04-27.txt,0.023763281160744894,0.030503827259225434,39.38051671467734,132.2211978314082
101829-RTX-2021-07-27.txt,0.025915518087336647,0.03296311164637138,36.64211211667881,130.37400625226016
101829-RTX-2021-10-26.txt,0.026788770968846295,0.033250599109893884,37.78597457650763,129.15303267782625
101829-RTX-2022-04-26.txt,0.024154950643134915,0.029314986539036806,41.3764156441073,132.97432906728798
101829-RTX-2022-07-26.txt,0.025436408977556123,0.026371571072319227,42.375454389070605,133.3527059314192
101829-RTX-2022-10-25.txt,0.02553434026788254,0.027130236534625176,52.36445249647847,157.33552129057884
1018724-AMZN-2018-04-27.txt,0.024883596672009792,0.0316769712235708,52.09227368418808,106.8655071714185
1018724-AMZN-2018-07-27.txt,0.024979433101488306,0.03185999551267674,44.550141706984775,91.73406168491671
1018724-AMZN-2018-10-26.txt,0.023693117713426103,0.029033471229785626,43.71831377469795,86.1815598227038
1018724-AMZN-2019-04-26.txt,0.028790486621811887,0.03645751838522915,59.69189682029006,123.55928063392791
1018724-AMZN-2019-07-26.txt,0.026947905719861914,0.032502627233148236,93.35114297530694,121.2366761657234
1018724-AMZN-2019-10-25.txt,0.02586989409984873,0.03048411497730716,58.01318008027938,113.39070898979634
1018724-AMZN-2020-05-01.txt,0.029014997362273004,0.03858617831034747,64.42524076379141,188.86030989144157
1018724-AMZN-2020-07-31.txt,0.02804081333039713,0.03684944579020772,64.05791008253826,184.30386981649963
1018724-AMZN-2020-10-30.txt,0.02780521157790778,0.034946440780976994,62.65764806470232,156.66659585738768
1018724-AMZN-2021-04-30.txt,0.028632955814324502,0.03724676981974807,62.67359738787336,178.1046009465421
1018724-AMZN-2021-07-30.txt,0.027882037533512115,0.036537725009574994,67.94199362872442,212.5928111730277
1018724-AMZN-2021-10-29.txt,0.027985506129057095,0.03708272299745588,413.97370517085915,191.03078892265557
1018724-AMZN-2022-04-29.txt,0.031551596139569434,0.042019302152932356,79.29200935777178,224.52486671779226
1018724-AMZN-2022-07-29.txt,0.03085934709622119,0.03964568897778418,416.56591596105034,198.7453344352985
1018724-AMZN-2022-10-28.txt,0.03065672901139084,0.04071157361833784,75.07683507823221,245.22714971911267
1020569-IRM-2018-04-26.txt,0.02321889263742805,0.022127406231395107,11.63505248634113,52.687939785233446
1020569-IRM-2018-07-27.txt,0.025635648754914805,0.02479685452162515,9.598075678671998,43.50731723637375
1020569-IRM-2018-10-25.txt,0.024894387447193717,0.024743512371756166,8.17027299971432,43.47397348237478
1020569-IRM-2019-04-25.txt,0.02553558400212244,0.02274988392916363,8.338009775546979,30.15194830557283
1020569-IRM-2019-08-01.txt,0.028321622056535975,0.02537145309231348,7.831265755334245,109.88016599698119
1020569-IRM-2019-10-31.txt,0.027797956317497218,0.024650104121264966,10.000366179627115,118.78469493480686
1020569-IRM-2020-05-07.txt,0.02483225685081833,0.02671348843042578,14.819766315964927,57.463357302892184
1020569-IRM-2020-08-06.txt,0.025909090909090913,0.02562500000000001,11.251973583639451,33.928064615385416
1020569-IRM-2020-11-05.txt,0.02729207845522275,0.023719020830165725,7.346663136020531,13.96625698217258
1020569-IRM-2021-05-06.txt,0.02595697404302596,0.018684981315018685,6.848195108488122,12.36536593973933
1020569-IRM-2021-08-05.txt,0.02489592686311322,0.020977879356787195,7.754301020292294,31.235621494836504
1020569-IRM-2021-11-04.txt,0.02344774392595449,0.019282684149633623,7.14448966430607,24.98708003165442
1020569-IRM-2022-04-28.txt,0.027260638297872328,0.017002279635258348,40.631028326923,20.521604473738467
